data,player,language,publishedAt,short,sentiment
" una probable formacion es con 'dibu' martinez; gonzalo montiel, otamendi o german pezzella, lisandro martinez y marcos acuna; rodrigo de paul o palacios, leandro paredes y giovani lo celso; lionel messi, lautaro martinez y angel di maria o angel correa",palacios,es,2023-03-26T16:01:46Z,"una probable formacion es con 'dibu' martinez; gonzalo montiel, otamendi o german pezzella, lisandro martinez y marcos acuna; rodrigo de paul o palacios, leandro paredes y giovani lo celso; lionel messi, lautaro martinez y angel di maria o angel correa",3
" para el choque contra los caribenos estan a disposicion los arqueros\xafranco armani, geronimo rulli\xay\xaemiliano 'dibu' martinez; los defensores\xajuan foyth, gonzalo montiel, nahuel molina, lautaro blanco, nicolas otamendi, cristian 'cuti' romero, german pezzella, nicolas tagliafico, nehuen perez, lisandro martinez y marcos acuna; los mediocampistas\xaleandro paredes, emiliano buendia, maximo perrone, facundo buonanotte, valentin carboni, giovani lo celso, guido rodriguez, enzo fernandez, palacios, rodrigo de paul, thiago almada y alexis mac allister; y los delanteros\xamessi, angel di maria, lautaro martinez, julian alvarez, angel correa, nicolas gonzalez, giovanni simeone y paulo dybala",palacios,es,2023-03-27T16:57:00Z,"para el choque contra los caribenos estan a disposicion los arqueros\xafranco armani, geronimo rulli\xay\xaemiliano 'dibu' martinez; los defensores\xajuan foyth, gonzalo montiel, nahuel molina, lautaro blanco, nicolas otamendi, cristian 'cuti' romero, german pezzella, nicolas tagliafico, nehuen perez, lisandro martinez y marcos acuna; los mediocampistas\xaleandro paredes, emiliano buendia, maximo perrone, facundo buonanotte, valentin carboni, giovani lo celso, guido rodriguez, enzo fernandez, palacios, rodrigo de paul, thiago almada y alexis mac allister; y los delanteros\xamessi, angel di maria, lautaro martinez, julian alvarez, angel correa, nicolas gonzalez, giovanni simeone y paulo dybala",4
"luego ingresaron paulo dybala, juan foyth, rodrigo de paul, di maria, palacios y franco armani",palacios,es,2023-03-29T02:18:28Z,"luego ingresaron paulo dybala, juan foyth, rodrigo de paul, di maria, palacios y franco armani",3
"argentina: emiliano martinez (m., franco armani); gonzalo montiel, german pezzella, nicolas otamendi (m., juan foyth), marcos acuna; giovani lo celso (m., angel di maria), enzo fernandez (m., palacios), alexis mac allister (m., rodrigo de paul); lionel messi, lautaro martinez (m., paulo dybala), nicolas gonzalez",palacios,es,2023-03-29T03:02:20Z,", palacios), alexis mac allister (m",4
":  maria), enzo fernandez (' palacios) y alexis mac allister ('  rodrigo de paul); lionel messi, lautaro martinez (' paulo dybala) y nicolas ",palacios,es,2023-03-29T09:56:00Z,":  maria), enzo fernandez (' palacios) y alexis mac allister ('  rodrigo de paul); lionel messi, lautaro martinez (' paulo dybala) y nicolas",3
"en este caso, todo parece haber terminado de la peor manera entre palacios y yesica frias",palacios,es,2023-04-05T21:17:53Z,"en este caso, todo parece haber terminado de la peor manera entre palacios y yesica frias",2
"palacios, el campeon de la seleccion argentina\xatermino su relacion con su novia, yesica frias, quien lo acompano al mundial de qatar ",palacios,es,2023-04-06T12:09:42Z,"palacios, el campeon de la seleccion argentina\xatermino su relacion con su novia, yesica frias, quien lo acompano al mundial de qatar",4
"en sus historias de instagram, frias dejo entrever que la separacion habia sido en malos terminos al decir que palacios ""demostro lo que realmente es""",palacios,es,2023-04-07T23:07:30Z,"en sus historias de instagram, frias dejo entrever que la separacion habia sido en malos terminos al decir que palacios ""demostro lo que realmente es""",2
" luego de la publicacion que hizo yesica frias,\xayanina latorre, una personalidad de argentina que suele abundar en este tipo de temas, dio detalles de como se habria dado el momento en que la mujer descubrio a palacios",palacios,es,2023-04-08T14:28:00Z,"luego de la publicacion que hizo yesica frias,\xayanina latorre, una personalidad de argentina que suele abundar en este tipo de temas, dio detalles de como se habria dado el momento en que la mujer descubrio a palacios",3
"en una serie de fotos, la panelista enseno a la joven con valijas en el barrio aleman en donde se hospeda palacios",palacios,es,2023-04-10T22:46:10Z,"en una serie de fotos, la panelista enseno a la joven con valijas en el barrio aleman en donde se hospeda palacios",4
" pero ensalzar las recientes victorias consecutivas exige por igual dar reconocimiento al merito del desarrollo defensivo del equipo, apuntalando la labor de los dos sudamericanos palacios y hincapie, que desde la media cancha refuerzan y dan estabilidad a la zaga tal cual lo hiciera el propio alonso",palacios,es,2023-04-13T17:04:00Z,"pero ensalzar las recientes victorias consecutivas exige por igual dar reconocimiento al merito del desarrollo defensivo del equipo, apuntalando la labor de los dos sudamericanos palacios y hincapie, que desde la media cancha refuerzan y dan estabilidad a la zaga tal cual lo hiciera el propio alonso",4
" el mediocampista argentino palacios volvera a ser baja en la bundesliga por problemas musculares, informo el tecnico alonso",palacios,es,2023-04-28T10:28:00Z,"el mediocampista argentino palacios volvera a ser baja en la bundesliga por problemas musculares, informo el tecnico alonso",2
"alexis mac allister intentara acercar a brighton & hove albion a la europaleague del proximo ano cuando visite a wolverhampton; german pezzella y guido rodriguez tendran una complicadisima visita a barcelona como parte de real betis, y palacios intentara seguir aportando a la excelente levantada de bayerleverkusen en la bundesliga, cuando visite a union berlin",palacios,es,2023-04-29T03:41:10Z,"alexis mac allister intentara acercar a brighton & hove albion a la europaleague del proximo ano cuando visite a wolverhampton; german pezzella y guido rodriguez tendran una complicadisima visita a barcelona como parte de real betis, y palacios intentara seguir aportando a la excelente levantada de bayerleverkusen en la bundesliga, cuando visite a union berlin",3
" ""en el momento que salimos campeones yo estaba abrazado con pala (palacios) de este lado y del otro creo que estaba el papu (gomez), no me acuerdo",palacios,es,2023-05-06T11:48:51Z,"""en el momento que salimos campeones yo estaba abrazado con pala (palacios) de este lado y del otro creo que estaba el papu (gomez), no me acuerdo",2
" el resto de los que viajaran son el arquero geronimo rulli, los defensores gonzalo montiel, nahuel molina, german pezzella y cristian ""cuti"" romero; los mediocampistas rodrigo de paul, enzo fernandez, guido rodriguez, palacios, alexis mac allister y thiago almada, y el cupo de delanteros lo completa julian alvarez, que estara en la final de la championsleague con manchester city",palacios,es,2023-05-27T17:17:13Z,"el resto de los que viajaran son el arquero geronimo rulli, los defensores gonzalo montiel, nahuel molina, german pezzella y cristian ""cuti"" romero; los mediocampistas rodrigo de paul, enzo fernandez, guido rodriguez, palacios, alexis mac allister y thiago almada, y el cupo de delanteros lo completa julian alvarez, que estara en la final de la championsleague con manchester city",4
"no cambiarian de camiseta julian alvarez, rodrigo de paul -su rendimiento en los ultimos dos meses despejo dudas- cristian romero, nahuel molina, nicolas tagliafico, marcos acuna, lisandro martinez y palacios",palacios,es,2023-05-23T12:04:37Z,"no cambiarian de camiseta julian alvarez, rodrigo de paul -su rendimiento en los ultimos dos meses despejo dudas- cristian romero, nahuel molina, nicolas tagliafico, marcos acuna, lisandro martinez y palacios",2
"contri, george goldammer casa central la segunda seguros / frm arquitectos edificio anexo alfredo palacios / silvio miraglia edificio altamira / rafael iglesia estudio terraza imola / angel gentiletti revista bio editorial km / rosario citterio - martina galli oficinas furigo / pamela furigo iglesia evangelica metodista primera casa jujuy / ignacio ronga costamagna y alejandra villanova ph pichincha / gonzalo catena edificio sls / estudio bressan aguerreberry casa piragua / juan palumbo, cecilia pellegrini ebras / estudio brasesco & asoc",palacios,es,2023-05-19T10:00:00Z,"contri, george goldammer casa central la segunda seguros / frm arquitectos edificio anexo alfredo palacios / silvio miraglia edificio altamira / rafael iglesia estudio terraza imola / angel gentiletti revista bio editorial km / rosario citterio - martina galli oficinas furigo / pamela furigo iglesia evangelica metodista primera casa jujuy / ignacio ronga costamagna y alejandra villanova ph pichincha / gonzalo catena edificio sls / estudio bressan aguerreberry casa piragua / juan palumbo, cecilia pellegrini ebras / estudio brasesco & asoc",3
"marcos acuna (expulsado por una avivada de leandro paredes en la otra frontera), gonzalo montiel y papu gomez, que ingresan en los ultimos minutos, son los actores del argentinisimo sevilla, que va a jugar el proximo en budapest contra roma, la roma sentimental de mourinho, de dybala en el banco de suplentes, luego del cerrado empate sin goles contra bayerleverkusen, el equipo de palacios",palacios,es,2023-05-19T01:11:14Z,"marcos acuna (expulsado por una avivada de leandro paredes en la otra frontera), gonzalo montiel y papu gomez, que ingresan en los ultimos minutos, son los actores del argentinisimo sevilla, que va a jugar el proximo en budapest contra roma, la roma sentimental de mourinho, de dybala en el banco de suplentes, luego del cerrado empate sin goles contra bayerleverkusen, el equipo de palacios",4
"el duelo comenzo a ser muy cortado, crecieron las imprecisiones y palacios vio la tarjeta amarilla por una fuerte infraccion",palacios,es,2023-05-18T21:29:04Z,"el duelo comenzo a ser muy cortado, crecieron las imprecisiones y palacios vio la tarjeta amarilla por una fuerte infraccion",1
"  sevilla, con marcos acuna y lucas ocampos como titulares y gonzalo montiel y alejandro papu gomez en el banco de suplentes, recibe esta tarde a juventus, de angel di maria (titular) y leandro paredes (en el banco), en la semifinales decisivas de la europaleague, mientras que bayerleverkusen, de palacios, chocara ante roma, de paulo dybala",palacios,es,2023-05-18T18:15:33Z,"sevilla, con marcos acuna y lucas ocampos como titulares y gonzalo montiel y alejandro papu gomez en el banco de suplentes, recibe esta tarde a juventus, de angel di maria (titular) y leandro paredes (en el banco), en la semifinales decisivas de la europaleague, mientras que bayerleverkusen, de palacios, chocara ante roma, de paulo dybala",4
"agencias  el penalti transformado por el argentino palacios evito la derrota ante el stuttgart del bayerleverkusen (-), mas pendiente de la vuelta de las semifinales de la europaleague ante la roma que de la bundesliga, en la que se juega su plaza continental para la proxima temporada",palacios,es,2023-05-14T16:50:30Z,"agencias  el penalti transformado por el argentino palacios evito la derrota ante el stuttgart del bayerleverkusen (-), mas pendiente de la vuelta de las semifinales de la europaleague ante la roma que de la bundesliga, en la que se juega su plaza continental para la proxima temporada",1
"redaccion  en el mes de abril, paso lo mismo con palacios con yesica frias",palacios,es,2023-05-12T16:11:08Z,"redaccion  en el mes de abril, paso lo mismo con palacios con yesica frias",1
"y a los , wirtz definio apenas desviado tras una pared con palacios que desairo a los defensores del equipo italiano",palacios,es,2023-05-11T21:13:48Z,"y a los , wirtz definio apenas desviado tras una pared con palacios que desairo a los defensores del equipo italiano",1
"-- sportscenter (@sc_espn) may ,   a la misma hora, por espn y star+, roma, del cordobes paulo dybala, se enfrentara por la otra llave a bayerleverkusen, de palacios, en el estadio olimpico de la capital italiana.""}   ",palacios,es,2023-05-11T19:05:33Z,"-- sportscenter (@sc_espn) may ,   a la misma hora, por espn y star+, roma, del cordobes paulo dybala, se enfrentara por la otra llave a bayerleverkusen, de palacios, en el estadio olimpico de la capital italiana",3
" a la misma hora, por espn y star+, roma, del cordobes paulo dybala, se enfrentara por la otra llave a bayerleverkusen, de palacios, en el estadio olimpico de la capital italiana",palacios,es,2023-05-11T18:26:06Z,"a la misma hora, por espn y star+, roma, del cordobes paulo dybala, se enfrentara por la otra llave a bayerleverkusen, de palacios, en el estadio olimpico de la capital italiana",3
" en el estadio olimpico de la capital italiana, la loba, con paulo dybala como figura estelar, sera local del bayerleverkusen de palacios, la revelacion del torneo que aspira a disputar un encuentro decisivo en un certamen internacional tras mas de dos decadas",palacios,es,2023-05-11T13:44:18Z,"en el estadio olimpico de la capital italiana, la loba, con paulo dybala como figura estelar, sera local del bayerleverkusen de palacios, la revelacion del torneo que aspira a disputar un encuentro decisivo en un certamen internacional tras mas de dos decadas",4
