data,player,language,publishedAt,Label,sentiment,sentiment_label
 schneller als jungst gegen koln und nun in rom muss es in den nachsten zwei wochen dagegen in bayers offensive zugehen hochgeschwindigkeitsfussballer wie diaby oder frimpong wirkten zuletzt uberspielt,frimpong,de,2023-05-13T10:16:48Z,,4,neutral
die rechte seite mit diaby und frimpong hat dabei schon treffer verbuchen konnen,frimpong,de,2023-05-13T05:11:59Z,,4,neutral
sportliche fragezeichen wie an frimpong als rechtsverteidiger fuhrt auch kein weg vorbei an jude bellingham und jamal musiala im mittelfeld,frimpong,de,2023-05-12T19:18:46Z,,3,neutral
lediglich bei frimpong der zweimal einen schlag abbekam sieht es gut aus,frimpong,de,2023-05-12T17:16:11Z,,3,neutral
 randal kolo muani niclas fullkrug diaby jamal musiala alphonso davies matthijs de ligt und frimpong komplettieren die elf der saison,frimpong,de,2023-05-12T17:00:00Z,,4,neutral
aber naturlich haben wir im moment die sorge dass es eine ernste verletzung ist auch odilon kossounou und frimpong trugen blessuren aus dem spiel,frimpong,de,2023-05-12T11:11:15Z,,3,neutral
 auch odilon kossounou und frimpong trugen blessuren aus dem spiel,frimpong,de,2023-05-12T10:57:31Z,,1,negativ
gegen die roma sah es aus als seien der bayerleverkusen elf fantasie und frische abhandengekommen die einflussreichsten spieler wirken erschopft wirtz startete stark und verblasste noch starker frimpong und diaby das lichtgeschwinde duett an der rechten seite traten kaum in erscheinung wie auch hradecky mitbekommen hatte,frimpong,de,2023-05-12T10:25:02Z,,2,neutral
kurz vor schluss kam bayerleverkusen durch frimpong noch zur grossen chance auf den ausgleich doch roma verteidiger bryan cristante rettete mit der brust kurz vor der torlinie fur seinen geschlagenen torhuter ,frimpong,de,2023-05-12T10:02:12Z,,1,negativ
 die chancen muss man machen urteilte rolfes und durfte dabei direkt auch die hundertprozentige von frimpong in der schlussphase inkludieren als der niederlander nach einem torwartfehler von rui patricio den ball auf die brust von roma verteidiger bryan cristante platzierte statt ins verwaiste romer tor,frimpong,de,2023-05-12T09:44:10Z,,4,neutral
eine gefahrliche aktion von frimpong pfiff der schiedsrichter wegen eines fouls in der entstehung ab,frimpong,de,2023-05-12T08:15:00Z,,1,negativ
odilon kossounou frimpong und andrich trugen blessuren davon,frimpong,de,2023-05-12T07:30:41Z,,1,negativ
odilon kossounou frimpong und andrich trugen blessuren aus dem spiel in der italienischen hauptstadt davon,frimpong,de,2023-05-12T06:41:21Z,,1,negativ
denn die leverkusener odilon kossounou frimpong und andrich trugen mehr oder minder schwere blessuren davon,frimpong,de,2023-05-12T06:08:37Z,,3,neutral
torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage frimpong hatte in der ,frimpong,de,2023-05-11T23:42:49Z,,4,neutral
das schnelle duett frimpong und diaby trat kaum in erscheinung,frimpong,de,2023-05-11T21:16:54Z,,2,neutral
 bayerleverkusen kam nur noch zu einer sehr gefahrlichen offensivaktionen als frimpong bryan cristante auf der linie des romischen tores traf vor allem aber blieb die werkself auch in der besten phase der italiener defensiv relativ stabil und befreite sich irgendwann wieder ein wenig aus dem druck,frimpong,de,2023-05-11T21:04:42Z,,3,neutral
amiri frimpong wirtz hlozek ,frimpong,de,2023-05-11T20:54:33Z,,3,neutral
leihspieler callum hudson odoi wird zum fc chelsea zuruckkehren diaby und frimpong gelten als heisse wechselkandidaten,frimpong,de,2023-05-11T15:45:38Z,,3,neutral
bayerleverkusen das ohne die gesperrten tah hincapie und adli auskommen musste hatte am ruckstand zu knabbern,tah,de,2023-02-26T16:32:55Z,,1,negativ
 bayerleverkusen das ohne die gesperrten tah hincapie und adli auskommen musste hatte am ruckstand zu knabbern,tah,de,2023-02-26T16:35:24Z,,1,negativ
 bayerleverkusen das ohne die gesperrten tah hincapie und adli auskommen musste hatte am ruckstand zu knabbern,tah,de,2023-02-26T16:41:45Z,,1,negativ
 die zehnkopfige jury bestehend aus stars wie joshua kimmich serge gnabry und tah ist nicht restlos begeistert,tah,de,2023-02-27T04:00:15Z,,3,neutral
ohne hincapie und tah mussten wir entscheiden wie wir spielen,tah,de,2023-02-27T15:54:01Z,neutral,4,neutral
chelsea leihgabe immer ofter nur in der zuschauerrolle seine passquote ist mit prozent die zweibeste im kader hinter der von innenverteidiger tah ,tah,de,2023-03-01T18:25:00Z,,5,positiv
toptalent wirtz kehrte ebenso in die startelf zuruck wie die zuletzt gelbgesperrten tah und hincapie,tah,de,2023-03-05T16:23:36Z,,5,positiv
adli l und adam hlozek feiern den dritten leverkusener treffer bayerleverkusen verteidiger tah wir haben sehr viel gelitten in der letzten zeit,tah,de,2023-03-12T18:23:46Z,,5,positiv
bayerleverkusen torwart lukas hradecky sagte das ist ein ganz glucklicher sieg in meinen augen tah gab zu werder hat es uns echt schwer gemacht marvin ducksch findet wir machen hinten einfach zu viel fehler ,tah,de,2023-03-12T18:29:14Z,,1,negativ
 bayerleverkusen torwart lukas hradecky sagte das ist ein ganz glucklicher sieg in meinen augen sein kollege tah gab zu werder hat es uns echt schwer gemacht drei tage nach dem gegen ferencvaros hatte bayerleverkusen coach alonso sein team gleich auf funf positionen umgebaut,tah,de,2023-03-12T18:48:50Z,,5,positiv
und auch defensivmann tah sagte respekt an die leistung von bremen sie haben ein gutes spiel gemacht,tah,de,2023-03-12T19:30:44Z,,5,positiv
torschutzen unter sich diaby und adli r feiern adlis treffer zum fur bayerleverkusen tah hielt die abwehr zusammen sehr solider auftritt,tah,de,2023-03-17T07:01:04Z,,5,positiv
andrich im zweikampf mit bayerns leroy sane r bayerleverkusen trainer alonso begrundete seine mutige massnahme mit andrich und ohne tah so wir haben viel analysiert und uberlegt was wir tun konnen,tah,de,2023-03-20T16:33:47Z,,5,positiv
aber tah vorher auch,tah,de,2023-03-31T12:03:17Z,,3,neutral
schalke wiederum hatte durch michael frey ein tor erzielen konnen doch tah blockte seinen schuss,tah,de,2023-04-01T15:44:09Z,positiv,1,negativ
bayerleverkusen baut erfolgsserie aus redebedarf tah li und randal kolo muani im spiel zwischen bayerleverkusen und frankfurt r r was uns gerade so stark macht ist dass wir uns auf jedes einzelne spiel konzentrieren,tah,de,2023-04-08T17:48:00Z,,5,positiv
gegen frankfurt fielen vor allem die verteidiger edmond tapsoba und tah auf die sich erfolgreich auf den frankfurter sturmer randal kolo muani konzentrierten,tah,de,2023-04-08T19:43:08Z,,3,neutral
bayerleverkusen trainer lobt wechselwilligen innenverteidiger beim sieg gegen bayern munchen hatte tah noch die krote schlucken mussen nur ersatz zu sein,tah,de,2023-04-10T09:35:00Z,,4,neutral
 wir haben sehr sehr stark gespielt als mannschaft erklart abwehrspieler tah nach dem ,tah,de,2023-04-12T13:13:49Z,,5,positiv
hincapie l und tah bedanken sich fur die fan unterstutzung alles offen nach dem hinspiel gegen royale union saint gilloise,tah,de,2023-04-14T08:16:22Z,,5,positiv
unter anderem sitzen verteidiger tah und spielmacher wirtz vorerst auf der bank,tah,de,2023-04-16T19:24:52Z,,1,negativ
 bayerleverkusen coach alonso rotierte im vergleich zur europacup partie gegen union saint gilloise auf funf positionen und liess unter anderem die nationalspieler wirtz und tah zunachst auf der bank,tah,de,2023-04-16T19:29:40Z,neutral,4,neutral
 bayerleverkusen coach alonso rotierte im vergleich zur europacup partie gegen den belgischen club union saint gilloise auf funf positionen und liess unter anderem die nationalspieler wirtz und tah zunachst auf der bank,tah,de,2023-04-16T19:31:10Z,,4,neutral
 bayerleverkusen coach alonso rotierte im vergleich zur europacup partie gegen den belgischen club union saint gilloise auf funf positionen und liess unter anderem die nationalspieler wirtz und tah zunachst auf der bank,tah,de,2023-04-16T19:34:14Z,,4,neutral
so liess er nationalspieler wirtz und tah erst einmal draussen,tah,de,2023-04-16T19:41:56Z,,5,positiv
trainer alonso verzichtete unter anderem auf abwehr boss tah und die in den letzten wochen glanzenden wirtz und adli,tah,de,2023-04-19T06:00:46Z,,2,neutral
dort sassen mit tah adli bakker und vor allem wirtz vier spieler auf der bank die in den wirklich wichtigen partien meist zur startelf zahlen,tah,de,2023-04-20T15:41:59Z,,4,neutral
 nach der pause verstarkten die gastgeber den druck weiter doch die leverkusener abwehr um den seit wochen starken tah verteidigte leidenschaftlich und gewissenhaft,tah,de,2023-04-20T20:51:25Z,,4,neutral
 auf jeden fall sei das ein ganz grosser tag sagte andrich bei rtl und lobte die anhanger ich bin sehr sehr happy dass wir das ding heute gezogen haben nach der pause verstarkten die gastgeber den druck weiter doch die leverkusener abwehr um den seit wochen starken tah verteidigte leidenschaftlich und gewissenhaft,tah,de,2023-04-20T20:54:03Z,,5,positiv
 nach der pause verstarkten die gastgeber den druck weiter doch die leverkusener abwehr um den seit wochen starken tah verteidigte leidenschaftlich und gewissenhaft,tah,de,2023-04-20T21:02:06Z,,4,neutral
auf die frage wie real der traum vom titel sei antwortete der seit wochen uberragende abwehrchef tah knapp und selbstbewusst realer als aktuell geht s glaub ich nicht in jedem fall traumen die leverkusener spatestens jetzt vom endspiel am ,tah,de,2023-04-21T03:19:37Z,,5,positiv
wir freuen uns extrem und werden das auch heute abend noch feiern sagte der abermals starke innenverteidiger tah ich selbst trinke nicht so gerne alkohol aber der lukas darf gerne ein zwei bier fur mich mittrinken am sonntag ,tah,de,2023-04-21T06:37:36Z,,5,positiv
party mit den fans die bayerleverkusen profis diaby v l lukas hradecky wirtz karim bellarabi hincapie und tah halbfinale bayerleverkusen sturmte mit einem sieg uber royale union saint gilloise ins semifinale der europaleague,tah,de,2023-04-21T07:56:02Z,,4,neutral
so prasentierte sich das team in der defensive mit einem uberragenden abwehrchef tah uber eine stunde lang so stabil dass die keineswegs enttauschenden belgier bis dahin zu keiner ernsthaften chance kamen,tah,de,2023-04-21T08:50:46Z,,5,positiv
auf die frage wie real der traum vom titel sei antwortete der seit wochen uberragende abwehrchef tah knapp und selbstbewusst realer als aktuell geht s glaub ich nicht im halbfinale wartet mit der as rom und trainer mourinho ein dicker brocken doch spatestens jetzt traumen die leverkusener vom endspiel am ,tah,de,2023-04-21T09:27:32Z,,5,positiv
 inzwischen jedoch hat er spieler wie bakker neu erfunden andere spieler wiederentdeckt die schon unauffindbar im kader verloren gegangen waren palacios amiri und wieder andere spieler auf selten erreichtes niveau getrimmt verteidiger tah ,tah,de,2023-04-21T10:02:05Z,,3,neutral
bayerleverkusen tanzer vor dem gaste block das team von feier bayerleverkusen beim gang in die kabine meinte torwart hradecky zu abwehrchef tah spul mal sechs monate zuruck da hatte alonso die werkself auf platz ubernommen fuhrte sie nach schwerem start bis auf rang in der liga,tah,de,2023-04-21T15:53:16Z,,1,negativ
wir haben wie lowen als mannschaft verteidigt sagte tah bei dazn wir machen immer weiter und sind nicht zufrieden adam hlozek und amiri foulelfmeter erzielten vor ,tah,de,2023-04-23T17:26:22Z,,1,negativ
 es lauft uberragend gerade bei uns ich bin sehr sehr stolz auf die mannschaft sagte bayers starker innenverteidiger tah im streamingdienst dazn und lobte die kollegen wie lowen als mannschaft verteidigt tah kundigte fur den saison endspurt an wir machen weiter wir sind nicht zufrieden rb trainer marco rose argerte sich dagegen das war das x te spiel diese saison was wir einfach nicht verlieren durfen der bisherige tabellen vierte leipzig rutschte durch die schon achte saison niederlage aus den champions league rangen und belegt nun direkt vor bayerleverkusen platz funf,tah,de,2023-04-23T17:26:57Z,,1,negativ
 es lauft zurzeit uberragend bei uns freute sich hernach der abwehrmann tah und wir sammeln immer mehr energie fur die nachsten spiele am samstag steht mit der partie bei union berlin der nachste test an,tah,de,2023-04-23T18:00:31Z,,5,positiv
alonso stolz werkself seit spielen ungeschlagen uberzeugte wie seine teamkollegen mit konsequentem verteidigen tah r r mit erfolg,tah,de,2023-04-23T20:48:00Z,positiv,5,positiv
tah l spielt eine starke ruckrunde fur bayerleverkusen tah spielt als abwehrchef bei bayerleverkusen eine uberragende ruckrunde der nationalspieler war wahrscheinlich nie in einer besseren form,tah,de,2023-04-24T12:18:15Z,,3,neutral
 gerade einmal sechs gegentore liess bayerleverkusen in den vergangenen acht bundesligaspielen zu was auch mit einem mann zu tun hat der wieder erstarkt ist tah,tah,de,2023-04-25T12:01:26Z,,1,negativ
daran hat abwehrchef tah entscheidenden anteil,tah,de,2023-04-28T21:49:00Z,,4,neutral
mit kapuzen auf der steh tribune andreas wolff v l und dhb kapitan johannes golla v l beim union kick auf dem platz buhen die union fans immer wieder bayerleverkusen verteidiger tah aus,tah,de,2023-04-29T15:21:55Z,,1,negativ
nicht zufrieden nach dem in berlin edmond tapsoba v l karim bellarabi odilon kossounou und sardar azmoun verteidiger tah meinte nach dem hart umkampften duell an der alten forsterei wir sind nicht zufrieden dass wir nicht gewonnen haben,tah,de,2023-04-30T07:38:56Z,,1,negativ
 wir gehen mit viel energie in das derby kundigte abwehrchef tah nach dem spiel in berlin an,tah,de,2023-05-01T16:20:02Z,,5,positiv
tah v l mit seinen nationalmannschaftskollegen beim sieg gegen israel im marz am montag ist bayerleverkusen profi tah als zeuge vor dem opladener amtsgericht geladen,tah,de,2023-05-07T22:01:39Z,,5,positiv
 die leverkusener waren zunachst klar am drucker doch die kolner nutzen eiskalt ihre erste torchance als selke bei einer flanke von wirtz kainz im rucken von tah in dessen ,tah,de,2023-05-05T20:50:25Z,,3,neutral
 die leverkusener waren zunachst klar am drucker doch die kolner nutzen eiskalt ihre erste torchance als selke bei einer flanke von wirtz kainz im rucken von tah in dessen ,tah,de,2023-05-05T20:33:24Z,,3,neutral
karim bellarabi beim eintreffen am opladener amtsgericht noch kein urteil im fall tah im prozess gegen den angeklagten spielerberater claudio bega hat am freitag mit karim bellarabi von bayerleverkusen ein weiterer bundesliga profi vor dem amtsgericht in bayerleverkusen opladen ausgesagt,tah,de,2023-05-26T16:06:30Z,,1,negativ
in dem verfahren geschaftsnummer ls js geht es um eine strafanzeige von nationalspieler tah bei der staatsanwaltschaft koln gegen bega,tah,de,2023-05-22T16:02:24Z,,1,negativ
 gefahrlich waren weiterhin nur fernschusse von demirbay und von tah die grosste chance jedoch vergab jedoch azmoun als er aus zwolf metern unbedrangt das tor verfehlte ,tah,de,2023-05-18T21:16:32Z,,1,negativ
da freut sich jeder von uns drauf sagte abwehrchef tah seit im verein,tah,de,2023-05-16T11:28:39Z,,5,positiv
bayerleverkusen coach alonso gibt am montag trainingsfrei es war schwierig fur uns die raume zu finden raumte xajonathan tah xawiederum ein und forderte mit blick auf das anstehende halbfinal ruckspiel in der europaleague in der heimischen bayarena am donnerstag live ab uhr bei kicker aus dem spiel zu lernen und es besser zu machen ,tah,de,2023-05-14T16:15:28Z,,3,neutral
torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage tah absolut solider auftritt des abwehrchefs,tah,de,2023-05-11T23:42:49Z,positiv,5,positiv
minute zusammen mit sturmer tammy abraham schlicht schneller als andrich und xajonathan tah traf via abstauber zum und liess sich von den romanisti gebuhrend sowohl direkt nach dem treffer als auch nach schlusspfiff feiern,tah,de,2023-05-11T22:35:00Z,,5,positiv
 das tor mussen wir nicht kriegen fand tah dessen defensivverbund abgesehen von der situation rund um das roma tor ebenfalls sicher stand nach dem spiel bei rtl,tah,de,2023-05-11T21:59:47Z,,4,neutral
unsicherheiten im zusammenspiel schlichen sich ein und tah beging zu spat kommend ein grobes foul bei dem der schiedsrichter gnadig von der gelben karte absah,tah,de,2023-05-11T21:16:54Z,,1,negativ
